Month,Service Type,CBD Relation,Day Type,Time Period,Trips
04/01/2023,yellow,Within CBD,2,Overnight,163931
04/01/2023,yellow,Entering CBD,2,Peak,107851
04/01/2023,yellow,CBD-Null,2,Peak,1186
04/01/2023,yellow,Entering CBD,1,Overnight,50791
04/01/2023,yellow,Within CBD,1,Peak,699564
04/01/2023,fhv,CBD-Null,1,Overnight,2196
04/01/2023,fhv,CBD-Null,1,Peak,27190
04/01/2023,fhv,Within CBD,2,Overnight,3073
04/01/2023,fhv,Within CBD,2,Peak,5899
04/01/2023,fhv,Entering CBD,1,Peak,15215
04/01/2023,green,Within CBD,1,Peak,6
04/01/2023,green,Within CBD,2,Overnight,1
04/01/2023,fhv,Within CBD,1,Overnight,4494
04/01/2023,fhv,CBD-Null,2,Overnight,1914
04/01/2023,green,Leaving CBD,1,Overnight,3
04/01/2023,green,Entering CBD,2,Peak,1133
04/01/2023,fhv,Entering CBD,2,Overnight,2334
04/01/2023,green,Entering CBD,1,Peak,3583
04/01/2023,green,Leaving CBD,2,Overnight,1
04/01/2023,fhv,Entering CBD,1,Overnight,3054
04/01/2023,fhv,Leaving CBD,2,Peak,4710
04/01/2023,green,Entering CBD,1,Overnight,579
04/01/2023,green,Entering CBD,2,Overnight,514
04/01/2023,fhv,Entering CBD,2,Peak,4963
04/01/2023,fhv,Leaving CBD,1,Overnight,6688
04/01/2023,fhv,Within CBD,1,Peak,13118
04/01/2023,green,Leaving CBD,1,Peak,23
04/01/2023,fhv,Leaving CBD,1,Peak,18735
04/01/2023,fhv,Leaving CBD,2,Overnight,3412
04/01/2023,fhv,CBD-Null,2,Peak,3768
05/01/2023,fhvhv,Leaving CBD,1,Peak,1088525
05/01/2023,fhvhv,Leaving CBD,2,Overnight,343992
05/01/2023,fhvhv,Within CBD,2,Overnight,344221
05/01/2023,fhvhv,Entering CBD,2,Peak,297167
05/01/2023,fhvhv,Entering CBD,1,Peak,989325
05/01/2023,fhvhv,Entering CBD,2,Overnight,187137
05/01/2023,fhvhv,Leaving CBD,2,Peak,315333
05/01/2023,fhvhv,Within CBD,2,Peak,497862
05/01/2023,fhvhv,Within CBD,1,Peak,1680631
05/01/2023,fhvhv,Entering CBD,1,Overnight,251431
05/01/2023,fhvhv,Leaving CBD,1,Overnight,592646
05/01/2023,fhvhv,Within CBD,1,Overnight,566529
05/01/2023,yellow,Entering CBD,1,Peak,348930
05/01/2023,yellow,CBD-Null,2,Peak,881
05/01/2023,yellow,Leaving CBD,2,Overnight,68703
05/01/2023,yellow,Entering CBD,1,Overnight,60805
05/01/2023,yellow,Within CBD,2,Overnight,137534
05/01/2023,yellow,CBD-Null,1,Overnight,830
05/01/2023,yellow,Within CBD,2,Peak,220055
05/01/2023,yellow,Within CBD,1,Peak,802581
05/01/2023,yellow,Within CBD,1,Overnight,213709
05/01/2023,yellow,Leaving CBD,2,Peak,89853
05/01/2023,yellow,Leaving CBD,1,Overnight,128272
05/01/2023,yellow,Entering CBD,2,Overnight,27683
05/01/2023,yellow,Entering CBD,2,Peak,90122
05/01/2023,yellow,CBD-Null,2,Overnight,516
05/01/2023,yellow,CBD-Null,1,Peak,3557
05/01/2023,yellow,Leaving CBD,1,Peak,341343
05/01/2023,green,Entering CBD,1,Peak,4006
05/01/2023,green,Within CBD,2,Peak,1
05/01/2023,fhv,Within CBD,2,Overnight,1978
05/01/2023,fhv,CBD-Null,2,Peak,3060
05/01/2023,fhv,Entering CBD,2,Overnight,2140
05/01/2023,fhv,CBD-Null,1,Peak,31128
05/01/2023,green,Entering CBD,1,Overnight,692
05/01/2023,fhv,Leaving CBD,2,Peak,3855
05/01/2023,fhv,Within CBD,2,Peak,3695
05/01/2023,fhv,Leaving CBD,2,Overnight,3110
05/01/2023,green,Leaving CBD,2,Overnight,2
05/01/2023,fhv,Entering CBD,2,Peak,4121
05/01/2023,green,Within CBD,1,Peak,4
05/01/2023,fhv,CBD-Null,1,Overnight,2721
05/01/2023,green,Leaving CBD,1,Peak,23
05/01/2023,fhv,CBD-Null,2,Overnight,1477
05/01/2023,green,Entering CBD,2,Peak,852
05/01/2023,fhv,Leaving CBD,1,Peak,23137
05/01/2023,green,CBD-Null,1,Peak,1
05/01/2023,fhv,Within CBD,1,Peak,14579
05/01/2023,fhv,Entering CBD,1,Peak,19211
05/01/2023,fhv,Within CBD,1,Overnight,4704
05/01/2023,fhv,Entering CBD,1,Overnight,3802
05/01/2023,fhv,Leaving CBD,1,Overnight,9196
05/01/2023,green,Entering CBD,2,Overnight,452
06/01/2023,fhvhv,Leaving CBD,2,Peak,306465
06/01/2023,fhvhv,Within CBD,2,Peak,481581
06/01/2023,fhvhv,Entering CBD,1,Peak,938109
06/01/2023,fhvhv,Entering CBD,1,Overnight,245094
06/01/2023,fhvhv,Leaving CBD,1,Peak,1019879
06/01/2023,fhvhv,Leaving CBD,1,Overnight,581251
06/01/2023,fhvhv,Within CBD,1,Overnight,571025
06/01/2023,fhvhv,Leaving CBD,2,Overnight,346355
06/01/2023,fhvhv,Within CBD,2,Overnight,359759
06/01/2023,fhvhv,Within CBD,1,Peak,1685590
06/01/2023,fhvhv,Entering CBD,2,Peak,286638
06/01/2023,fhvhv,Entering CBD,2,Overnight,194468
06/01/2023,yellow,Leaving CBD,2,Overnight,69920
06/01/2023,yellow,Within CBD,1,Overnight,209864
06/01/2023,yellow,Entering CBD,1,Peak,319455
06/01/2023,yellow,CBD-Null,1,Peak,3642
06/01/2023,yellow,Leaving CBD,1,Peak,310700
06/01/2023,yellow,Leaving CBD,1,Overnight,125515
06/01/2023,yellow,Within CBD,2,Overnight,145625
06/01/2023,yellow,Entering CBD,2,Overnight,28833
06/01/2023,yellow,Entering CBD,2,Peak,84364
06/01/2023,yellow,CBD-Null,2,Overnight,638
06/01/2023,yellow,Leaving CBD,2,Peak,82886
06/01/2023,yellow,CBD-Null,1,Overnight,961
06/01/2023,yellow,Entering CBD,1,Overnight,56252
06/01/2023,yellow,Within CBD,2,Peak,209366
06/01/2023,yellow,Within CBD,1,Peak,765019
06/01/2023,yellow,CBD-Null,2,Peak,994
06/01/2023,fhv,CBD-Null,2,Overnight,1507
06/01/2023,green,Within CBD,2,Overnight,1
06/01/2023,fhv,Entering CBD,1,Peak,17089
06/01/2023,green,Entering CBD,1,Peak,3655
06/01/2023,green,Entering CBD,2,Overnight,530
06/01/2023,green,Leaving CBD,1,Peak,32
06/01/2023,green,Leaving CBD,2,Peak,2
06/01/2023,fhv,Entering CBD,2,Peak,3877
06/01/2023,fhv,Leaving CBD,2,Peak,3403
06/01/2023,fhv,Leaving CBD,1,Peak,20092
06/01/2023,fhv,Within CBD,2,Overnight,2380
06/01/2023,fhv,Entering CBD,1,Overnight,3473
06/01/2023,fhv,Entering CBD,2,Overnight,2148
06/01/2023,fhv,Leaving CBD,1,Overnight,8130
06/01/2023,fhv,CBD-Null,1,Overnight,2656
06/01/2023,green,Leaving CBD,1,Overnight,7
06/01/2023,green,Within CBD,2,Peak,1
06/01/2023,green,Leaving CBD,2,Overnight,1
06/01/2023,green,Entering CBD,1,Overnight,787
06/01/2023,fhv,Within CBD,1,Peak,16056
06/01/2023,green,Within CBD,1,Peak,3
06/01/2023,fhv,CBD-Null,2,Peak,2951
06/01/2023,fhv,CBD-Null,1,Peak,27177
06/01/2023,green,Within CBD,1,Overnight,1
06/01/2023,fhv,Within CBD,1,Overnight,4764
06/01/2023,fhv,Within CBD,2,Peak,4455
06/01/2023,fhv,Leaving CBD,2,Overnight,2864
06/01/2023,green,Entering CBD,2,Peak,802
07/01/2023,fhvhv,Leaving CBD,1,Peak,889010
07/01/2023,fhvhv,Entering CBD,2,Peak,351453
07/01/2023,fhvhv,Leaving CBD,2,Peak,363572
07/01/2023,fhvhv,Within CBD,1,Overnight,523676
07/01/2023,fhvhv,Within CBD,1,Peak,1546309
07/01/2023,fhvhv,Entering CBD,2,Overnight,220217
07/01/2023,fhvhv,Entering CBD,1,Peak,848617
07/01/2023,fhvhv,Leaving CBD,2,Overnight,398329
07/01/2023,fhvhv,Leaving CBD,1,Overnight,502154
07/01/2023,fhvhv,Entering CBD,1,Overnight,216626
07/01/2023,fhvhv,Within CBD,2,Peak,637193
07/01/2023,fhvhv,Within CBD,2,Overnight,421600
07/01/2023,yellow,Entering CBD,2,Overnight,28653
07/01/2023,yellow,Leaving CBD,2,Peak,85019
07/01/2023,yellow,Within CBD,1,Peak,665231
07/01/2023,yellow,Leaving CBD,2,Overnight,69250
07/01/2023,yellow,Entering CBD,1,Overnight,44120
07/01/2023,yellow,CBD-Null,2,Overnight,694
07/01/2023,yellow,Leaving CBD,1,Peak,253466
07/01/2023,green,Entering CBD,2,Peak,1023
07/01/2023,green,Entering CBD,2,Overnight,611
07/01/2023,yellow,Entering CBD,2,Peak,88339
07/01/2023,yellow,Entering CBD,1,Peak,261842
07/01/2023,yellow,CBD-Null,1,Peak,3082
07/01/2023,yellow,CBD-Null,1,Overnight,908
07/01/2023,yellow,CBD-Null,2,Peak,1142
07/01/2023,yellow,Within CBD,1,Overnight,173285
07/01/2023,yellow,Within CBD,2,Overnight,150588
07/01/2023,yellow,Within CBD,2,Peak,246355
07/01/2023,yellow,Leaving CBD,1,Overnight,93966
07/01/2023,fhv,Entering CBD,2,Peak,6149
07/01/2023,fhv,Entering CBD,1,Peak,18013
07/01/2023,fhv,Within CBD,2,Overnight,3708
07/01/2023,green,Within CBD,2,Peak,1
07/01/2023,green,Entering CBD,1,Overnight,673
07/01/2023,fhv,Leaving CBD,2,Overnight,3837
07/01/2023,fhv,Entering CBD,2,Overnight,3024
07/01/2023,fhv,Within CBD,2,Peak,8254
07/01/2023,green,Leaving CBD,1,Peak,26
07/01/2023,fhv,Entering CBD,1,Overnight,3601
07/01/2023,fhv,Within CBD,1,Overnight,5466
07/01/2023,fhv,Leaving CBD,1,Overnight,7521
07/01/2023,fhv,CBD-Null,1,Peak,26985
07/01/2023,green,Leaving CBD,2,Peak,2
07/01/2023,fhv,Leaving CBD,1,Peak,19563
07/01/2023,fhv,CBD-Null,2,Overnight,1957
07/01/2023,fhv,Within CBD,1,Peak,19359
07/01/2023,green,Leaving CBD,1,Overnight,3
07/01/2023,green,Within CBD,1,Overnight,1
07/01/2023,green,Entering CBD,1,Peak,3343
07/01/2023,fhv,CBD-Null,2,Peak,3647
07/01/2023,fhv,Leaving CBD,2,Peak,5216
07/01/2023,green,Within CBD,1,Peak,3
07/01/2023,fhv,CBD-Null,1,Overnight,2473
08/01/2023,fhvhv,Leaving CBD,1,Overnight,506114
08/01/2023,fhvhv,Leaving CBD,2,Overnight,312241
08/01/2023,fhvhv,Within CBD,1,Peak,1535179
08/01/2023,fhvhv,Leaving CBD,2,Peak,284510
08/01/2023,fhvhv,Entering CBD,1,Peak,908554
08/01/2023,fhvhv,Within CBD,2,Peak,454498
08/01/2023,fhvhv,Within CBD,2,Overnight,307556
08/01/2023,fhvhv,Entering CBD,2,Peak,267673
08/01/2023,fhvhv,Leaving CBD,1,Peak,952938
08/01/2023,fhvhv,Entering CBD,1,Overnight,213147
08/01/2023,fhvhv,Entering CBD,2,Overnight,169194
08/01/2023,fhvhv,Within CBD,1,Overnight,488277
08/01/2023,yellow,Entering CBD,1,Overnight,40939
08/01/2023,green,CBD-Null,1,Peak,1
08/01/2023,green,Entering CBD,1,Peak,3841
08/01/2023,fhv,Within CBD,1,Overnight,6347
08/01/2023,green,Within CBD,1,Overnight,2
08/01/2023,yellow,Within CBD,1,Overnight,178258
08/01/2023,yellow,Within CBD,1,Peak,699740
08/01/2023,green,Entering CBD,2,Overnight,540
08/01/2023,fhv,Leaving CBD,2,Peak,5040
08/01/2023,yellow,Leaving CBD,2,Overnight,54251
08/01/2023,green,Leaving CBD,1,Peak,37
08/01/2023,green,Entering CBD,1,Overnight,813
08/01/2023,yellow,Entering CBD,2,Overnight,20945
08/01/2023,green,Entering CBD,2,Peak,798
08/01/2023,yellow,Within CBD,2,Overnight,123929
08/01/2023,yellow,Leaving CBD,1,Peak,273402
08/01/2023,yellow,Entering CBD,1,Peak,279302
08/01/2023,yellow,Entering CBD,2,Peak,67526
08/01/2023,yellow,CBD-Null,2,Overnight,631
08/01/2023,fhv,Leaving CBD,1,Peak,25112
08/01/2023,green,CBD-Null,1,Overnight,1
08/01/2023,green,Leaving CBD,2,Peak,3
08/01/2023,fhv,Leaving CBD,2,Overnight,3679
08/01/2023,green,Within CBD,2,Peak,2
08/01/2023,green,Within CBD,1,Peak,5
08/01/2023,fhv,Within CBD,1,Peak,22152
08/01/2023,fhv,Entering CBD,1,Peak,23829
08/01/2023,green,Leaving CBD,2,Overnight,1
08/01/2023,fhv,CBD-Null,1,Overnight,2324
08/01/2023,green,Leaving CBD,1,Overnight,1
08/01/2023,fhv,Entering CBD,2,Overnight,2848
08/01/2023,fhv,Leaving CBD,1,Overnight,8944
08/01/2023,fhv,Within CBD,2,Overnight,3057
08/01/2023,yellow,CBD-Null,2,Peak,949
08/01/2023,yellow,Leaving CBD,1,Overnight,95459
08/01/2023,yellow,Within CBD,2,Peak,189430
08/01/2023,fhv,CBD-Null,1,Peak,26856
08/01/2023,yellow,Leaving CBD,2,Peak,67200
08/01/2023,yellow,CBD-Null,1,Peak,3506
08/01/2023,fhv,Entering CBD,1,Overnight,4729
08/01/2023,fhv,Within CBD,2,Peak,6245
08/01/2023,fhv,CBD-Null,2,Peak,2512
08/01/2023,fhv,Entering CBD,2,Peak,5790
08/01/2023,yellow,CBD-Null,1,Overnight,946
08/01/2023,fhv,CBD-Null,2,Overnight,1322
09/01/2023,fhvhv,Entering CBD,2,Overnight,216306
09/01/2023,fhvhv,Within CBD,1,Overnight,543722
09/01/2023,fhvhv,Within CBD,2,Peak,684617
09/01/2023,fhvhv,Leaving CBD,2,Peak,369642
09/01/2023,fhvhv,Entering CBD,1,Peak,920302
09/01/2023,fhvhv,Leaving CBD,1,Overnight,538604
09/01/2023,fhvhv,Within CBD,1,Peak,1669890
09/01/2023,fhvhv,Entering CBD,1,Overnight,229724
09/01/2023,fhvhv,Entering CBD,2,Peak,349664
09/01/2023,fhvhv,Leaving CBD,1,Peak,995408
09/01/2023,fhvhv,Within CBD,2,Overnight,441146
09/01/2023,fhvhv,Leaving CBD,2,Overnight,386668
09/01/2023,yellow,Entering CBD,1,Peak,272045
09/01/2023,yellow,Leaving CBD,1,Overnight,95216
09/01/2023,yellow,Within CBD,2,Overnight,126800
09/01/2023,yellow,Entering CBD,2,Peak,71708
09/01/2023,yellow,Leaving CBD,1,Peak,261195
09/01/2023,yellow,Entering CBD,1,Overnight,44032
09/01/2023,yellow,Within CBD,1,Peak,671155
09/01/2023,yellow,CBD-Null,2,Overnight,657
09/01/2023,yellow,CBD-Null,1,Overnight,948
09/01/2023,yellow,Within CBD,1,Overnight,180144
09/01/2023,yellow,Leaving CBD,2,Peak,66939
09/01/2023,yellow,Entering CBD,2,Overnight,23103
09/01/2023,yellow,Within CBD,2,Peak,196867
09/01/2023,yellow,CBD-Null,2,Peak,1051
09/01/2023,yellow,CBD-Null,1,Peak,3592
09/01/2023,yellow,Leaving CBD,2,Overnight,53442
09/01/2023,fhv,Leaving CBD,2,Overnight,5180
09/01/2023,fhv,Entering CBD,1,Overnight,5091
09/01/2023,green,Entering CBD,1,Peak,3438
09/01/2023,green,Entering CBD,1,Overnight,952
09/01/2023,green,Within CBD,1,Peak,8
09/01/2023,green,Leaving CBD,1,Peak,32
09/01/2023,green,Leaving CBD,1,Overnight,3
09/01/2023,green,CBD-Null,1,Overnight,1
09/01/2023,fhv,CBD-Null,2,Peak,3544
09/01/2023,fhv,CBD-Null,1,Peak,27234
09/01/2023,fhv,CBD-Null,1,Overnight,2483
09/01/2023,fhv,Entering CBD,1,Peak,22914
09/01/2023,fhv,Leaving CBD,2,Peak,6824
09/01/2023,green,Entering CBD,2,Peak,1021
09/01/2023,fhv,Within CBD,2,Overnight,4587
09/01/2023,fhv,Within CBD,1,Overnight,6747
09/01/2023,fhv,Entering CBD,2,Overnight,3736
09/01/2023,green,Leaving CBD,2,Peak,3
09/01/2023,fhv,Entering CBD,2,Peak,7965
09/01/2023,fhv,Leaving CBD,1,Peak,24282
09/01/2023,fhv,CBD-Null,2,Overnight,1712
09/01/2023,fhv,Within CBD,1,Peak,21895
09/01/2023,fhv,Leaving CBD,1,Overnight,9592
09/01/2023,fhv,Within CBD,2,Peak,9585
09/01/2023,green,Entering CBD,2,Overnight,691
10/01/2023,fhvhv,Leaving CBD,1,Peak,1027240
10/01/2023,fhvhv,Within CBD,2,Peak,659846
10/01/2023,fhvhv,Entering CBD,1,Peak,939691
10/01/2023,fhvhv,Entering CBD,1,Overnight,223507
10/01/2023,fhvhv,Leaving CBD,2,Overnight,430665
10/01/2023,fhvhv,Within CBD,1,Peak,1646146
10/01/2023,fhvhv,Within CBD,1,Overnight,539663
10/01/2023,fhvhv,Entering CBD,2,Peak,357647
10/01/2023,fhvhv,Entering CBD,2,Overnight,237476
10/01/2023,fhvhv,Leaving CBD,1,Overnight,564473
10/01/2023,fhvhv,Within CBD,2,Overnight,456782
10/01/2023,fhvhv,Leaving CBD,2,Peak,381131
10/01/2023,yellow,Leaving CBD,1,Overnight,116629
10/01/2023,yellow,Entering CBD,2,Overnight,32415
10/01/2023,yellow,Entering CBD,2,Peak,101713
10/01/2023,yellow,CBD-Null,2,Overnight,971
10/01/2023,yellow,Leaving CBD,2,Peak,98186
10/01/2023,yellow,Within CBD,2,Overnight,176859
10/01/2023,yellow,Within CBD,1,Overnight,212851
10/01/2023,yellow,CBD-Null,1,Peak,4616
10/01/2023,yellow,Within CBD,1,Peak,777971
10/01/2023,yellow,Within CBD,2,Peak,263749
10/01/2023,yellow,Entering CBD,1,Overnight,52830
10/01/2023,yellow,Leaving CBD,2,Overnight,79988
10/01/2023,yellow,Entering CBD,1,Peak,330063
10/01/2023,yellow,CBD-Null,1,Overnight,1207
10/01/2023,yellow,Leaving CBD,1,Peak,322679
10/01/2023,yellow,CBD-Null,2,Peak,1575
10/01/2023,fhv,Within CBD,1,Peak,21891
10/01/2023,green,Entering CBD,2,Peak,828
10/01/2023,fhv,Leaving CBD,1,Overnight,10073
10/01/2023,fhv,Entering CBD,2,Overnight,3956
10/01/2023,green,Entering CBD,1,Overnight,575
10/01/2023,fhv,CBD-Null,1,Overnight,2559
10/01/2023,green,Within CBD,1,Peak,14
10/01/2023,green,CBD-Null,1,Peak,2
10/01/2023,fhv,CBD-Null,1,Peak,31182
10/01/2023,fhv,Leaving CBD,2,Peak,6325
10/01/2023,fhv,CBD-Null,2,Overnight,1734
10/01/2023,fhv,CBD-Null,2,Peak,3631
10/01/2023,fhv,Within CBD,1,Overnight,7837
10/01/2023,green,Leaving CBD,1,Peak,34
10/01/2023,green,Leaving CBD,2,Peak,2
10/01/2023,green,Entering CBD,2,Overnight,546
10/01/2023,fhv,Leaving CBD,1,Peak,21664
10/01/2023,fhv,Within CBD,2,Overnight,4735
10/01/2023,fhv,Entering CBD,2,Peak,7166
10/01/2023,fhv,Entering CBD,1,Overnight,5198
10/01/2023,green,Within CBD,2,Overnight,1
10/01/2023,fhv,Leaving CBD,2,Overnight,5365
10/01/2023,green,Entering CBD,1,Peak,3612
10/01/2023,green,Within CBD,2,Peak,1
10/01/2023,fhv,Entering CBD,1,Peak,21996
10/01/2023,fhv,Within CBD,2,Peak,9405
11/01/2023,fhvhv,Leaving CBD,1,Overnight,569765
11/01/2023,fhvhv,Entering CBD,1,Peak,929218
11/01/2023,fhvhv,Within CBD,1,Overnight,526491
11/01/2023,fhvhv,Within CBD,1,Peak,1611317
11/01/2023,fhvhv,Entering CBD,2,Peak,298940
11/01/2023,fhvhv,Entering CBD,1,Overnight,222732
11/01/2023,fhvhv,Within CBD,2,Overnight,356965
11/01/2023,fhvhv,Leaving CBD,1,Peak,1009551
11/01/2023,fhvhv,Leaving CBD,2,Peak,317160
11/01/2023,fhvhv,Within CBD,2,Peak,536699
11/01/2023,fhvhv,Entering CBD,2,Overnight,180830
11/01/2023,fhvhv,Leaving CBD,2,Overnight,350952
11/01/2023,yellow,Leaving CBD,1,Overnight,118410
11/01/2023,yellow,Leaving CBD,2,Overnight,63527
11/01/2023,yellow,CBD-Null,2,Peak,1319
11/01/2023,yellow,CBD-Null,1,Peak,4855
11/01/2023,yellow,Leaving CBD,2,Peak,87826
11/01/2023,yellow,Within CBD,2,Peak,237212
11/01/2023,yellow,Within CBD,1,Overnight,213561
11/01/2023,yellow,Leaving CBD,1,Peak,312851
11/01/2023,yellow,CBD-Null,1,Overnight,1324
11/01/2023,yellow,Within CBD,1,Peak,759670
11/01/2023,yellow,Within CBD,2,Overnight,145481
11/01/2023,yellow,CBD-Null,2,Overnight,973
11/01/2023,yellow,Entering CBD,2,Peak,89281
11/01/2023,yellow,Entering CBD,1,Peak,322744
11/01/2023,yellow,Entering CBD,1,Overnight,50861
11/01/2023,yellow,Entering CBD,2,Overnight,25663
11/01/2023,green,Leaving CBD,2,Overnight,1
11/01/2023,fhv,CBD-Null,2,Peak,3122
11/01/2023,fhv,Entering CBD,1,Peak,7081
11/01/2023,green,Entering CBD,1,Peak,3311
11/01/2023,fhv,CBD-Null,1,Peak,29458
11/01/2023,fhv,Entering CBD,2,Overnight,240
11/01/2023,fhv,CBD-Null,1,Overnight,2573
11/01/2023,fhv,Entering CBD,2,Peak,778
11/01/2023,fhv,Within CBD,2,Overnight,62
11/01/2023,fhv,Leaving CBD,2,Peak,771
11/01/2023,fhv,Leaving CBD,1,Peak,9695
11/01/2023,fhv,Within CBD,2,Peak,161
11/01/2023,green,Leaving CBD,1,Peak,20
11/01/2023,green,Entering CBD,1,Overnight,468
11/01/2023,green,Within CBD,2,Peak,1
11/01/2023,green,CBD-Null,1,Peak,2
11/01/2023,fhv,CBD-Null,2,Overnight,1515
11/01/2023,green,Entering CBD,2,Overnight,430
11/01/2023,fhv,Leaving CBD,1,Overnight,2414
11/01/2023,fhv,Entering CBD,1,Overnight,592
11/01/2023,green,Entering CBD,2,Peak,694
11/01/2023,fhv,Leaving CBD,2,Overnight,344
11/01/2023,fhv,Within CBD,1,Peak,2800
11/01/2023,green,Within CBD,1,Peak,8
11/01/2023,fhv,Within CBD,1,Overnight,353
12/01/2023,fhvhv,Within CBD,1,Overnight,533525
12/01/2023,fhvhv,Entering CBD,1,Overnight,212168
12/01/2023,fhvhv,Leaving CBD,1,Peak,959635
12/01/2023,fhvhv,Entering CBD,2,Overnight,215620
12/01/2023,fhvhv,Entering CBD,1,Peak,867268
12/01/2023,fhvhv,Within CBD,2,Overnight,419656
12/01/2023,fhvhv,Leaving CBD,1,Overnight,595453
12/01/2023,fhvhv,Within CBD,1,Peak,1550417
12/01/2023,fhvhv,Leaving CBD,2,Overnight,431674
12/01/2023,fhvhv,Leaving CBD,2,Peak,377495
12/01/2023,fhvhv,Entering CBD,2,Peak,359946
12/01/2023,fhvhv,Within CBD,2,Peak,669825
12/01/2023,yellow,Entering CBD,2,Overnight,31994
12/01/2023,yellow,CBD-Null,2,Overnight,894
12/01/2023,yellow,Within CBD,2,Peak,279913
12/01/2023,yellow,CBD-Null,1,Overnight,1313
12/01/2023,yellow,Entering CBD,1,Peak,292861
12/01/2023,yellow,Leaving CBD,1,Peak,280833
12/01/2023,yellow,CBD-Null,2,Peak,1522
12/01/2023,yellow,Leaving CBD,1,Overnight,117971
12/01/2023,yellow,Entering CBD,1,Overnight,48690
12/01/2023,yellow,Within CBD,1,Peak,729925
12/01/2023,yellow,CBD-Null,1,Peak,4525
12/01/2023,yellow,Entering CBD,2,Peak,102388
12/01/2023,yellow,Within CBD,2,Overnight,169608
12/01/2023,yellow,Within CBD,1,Overnight,219794
12/01/2023,yellow,Leaving CBD,2,Peak,97288
12/01/2023,yellow,Leaving CBD,2,Overnight,76218
12/01/2023,fhv,Within CBD,1,Peak,3359
12/01/2023,green,Within CBD,2,Overnight,1
12/01/2023,fhv,Within CBD,2,Overnight,352
12/01/2023,fhv,Leaving CBD,1,Peak,10173
12/01/2023,green,Leaving CBD,2,Peak,2
12/01/2023,fhv,Leaving CBD,1,Overnight,3344
12/01/2023,fhv,Leaving CBD,2,Overnight,961
12/01/2023,green,Entering CBD,2,Peak,848
12/01/2023,green,Within CBD,1,Peak,9
12/01/2023,green,Entering CBD,1,Peak,3026
12/01/2023,fhv,Within CBD,1,Overnight,710
12/01/2023,fhv,CBD-Null,2,Peak,4020
12/01/2023,green,Entering CBD,2,Overnight,490
12/01/2023,fhv,CBD-Null,2,Overnight,2049
12/01/2023,green,Leaving CBD,1,Peak,18
12/01/2023,fhv,Within CBD,2,Peak,594
12/01/2023,fhv,Leaving CBD,2,Peak,1341
12/01/2023,fhv,Entering CBD,1,Overnight,770
12/01/2023,fhv,Entering CBD,2,Overnight,525
12/01/2023,fhv,CBD-Null,1,Peak,27170
12/01/2023,fhv,Entering CBD,2,Peak,1308
12/01/2023,green,Entering CBD,1,Overnight,467
12/01/2023,fhv,CBD-Null,1,Overnight,2401
12/01/2023,fhv,Entering CBD,1,Peak,7514
01/01/2024,fhvhv,Within CBD,2,Peak,606945
01/01/2024,fhvhv,Leaving CBD,1,Peak,969233
01/01/2024,fhvhv,Entering CBD,2,Overnight,174005
01/01/2024,fhvhv,Entering CBD,2,Peak,312084
01/01/2024,fhvhv,Entering CBD,1,Overnight,210615
01/01/2024,fhvhv,Leaving CBD,1,Overnight,516967
01/01/2024,fhvhv,Leaving CBD,2,Peak,298586
01/01/2024,fhvhv,Within CBD,2,Overnight,389140
01/01/2024,fhvhv,Leaving CBD,2,Overnight,329964
01/01/2024,fhvhv,Entering CBD,1,Peak,920976
01/01/2024,fhvhv,Within CBD,1,Overnight,518200
01/01/2024,fhvhv,Within CBD,1,Peak,1672954
01/01/2024,yellow,Within CBD,2,Overnight,129994
01/01/2024,yellow,CBD-Null,1,Peak,3904
01/01/2024,yellow,Entering CBD,1,Peak,277461
01/01/2024,yellow,CBD-Null,2,Peak,1084
01/01/2024,yellow,Entering CBD,2,Overnight,22166
01/01/2024,yellow,Leaving CBD,2,Overnight,52570
01/01/2024,yellow,Entering CBD,2,Peak,78047
01/01/2024,yellow,Within CBD,2,Peak,204168
01/01/2024,yellow,CBD-Null,1,Overnight,886
01/01/2024,yellow,Entering CBD,1,Overnight,41292
01/01/2024,yellow,Within CBD,1,Overnight,172863
01/01/2024,yellow,Within CBD,1,Peak,686878
01/01/2024,yellow,Leaving CBD,1,Peak,279809
01/01/2024,yellow,Leaving CBD,1,Overnight,94444
01/01/2024,yellow,CBD-Null,2,Overnight,618
01/01/2024,yellow,Leaving CBD,2,Peak,71342
01/01/2024,fhv,Within CBD,1,Peak,3817
01/01/2024,fhv,Within CBD,2,Peak,374
01/01/2024,fhv,Leaving CBD,2,Overnight,450
01/01/2024,green,Entering CBD,1,Peak,3020
01/01/2024,fhv,Leaving CBD,1,Peak,12709
01/01/2024,fhv,CBD-Null,2,Overnight,1216
01/01/2024,fhv,Leaving CBD,1,Overnight,2832
01/01/2024,fhv,Within CBD,1,Overnight,635
01/01/2024,fhv,Leaving CBD,2,Peak,1071
01/01/2024,fhv,Entering CBD,2,Overnight,461
01/01/2024,fhv,Within CBD,2,Overnight,167
01/01/2024,green,Entering CBD,2,Overnight,284
01/01/2024,fhv,Entering CBD,1,Overnight,879
01/01/2024,fhv,CBD-Null,1,Peak,29217
01/01/2024,green,Leaving CBD,2,Peak,1
01/01/2024,fhv,Entering CBD,1,Peak,9777
01/01/2024,green,Within CBD,1,Peak,7
01/01/2024,fhv,CBD-Null,2,Peak,2728
01/01/2024,fhv,Entering CBD,2,Peak,1097
01/01/2024,fhv,CBD-Null,1,Overnight,2358
01/01/2024,green,Leaving CBD,1,Peak,11
